bee_species,tongue_length_mm,body_length_mm,sociality,lecty,flight_range_m
ICHNEUMONIDAE116 (Ich. : Hym. ),16.419656925834715,8.26166829536669,solitary,polylectic,2250.0687836203724
PHORIDAE1 (Pho. : Dip. ),7.561072930227965,12.34571838309057,social,polylectic,251.83323337696493
SARCOPHAGIDAE5 (Sar. : Dip. ),13.40659109223634,13.426305915229023,solitary,polylectic,326.795987226069
Andrena (Habromellissa) omogensis (And. : Hym. ),9.890242943540215,10.868915436090901,solitary,polylectic,1102.3041168227792
BRACONIDAE38 (Bra. : Hym. ),11.163550955243409,17.38933979580179,social,polylectic,2534.641245030798
CHRYSOMELIDAE17 (Chr. : Col. ),8.278109710197896,17.45025002467446,solitary,polylectic,1951.3862205436453
CONOPIDAE15 (Con. : Dip. ),6.868413256015629,12.600296477321535,solitary,oligolectic,1594.6153988363221
Harmonia axyridis (Coc. : Col. ),13.109432361554354,18.954871053341776,solitary,oligolectic,1680.030414299108
ICHNEUMONIDAE30 (Ich. : Hym. ),9.150117289274931,8.362479787319899,social,polylectic,1696.939514647238
TACHINIDAE15 (Tac. : Dip. ),3.5268876352347434,8.634017994394526,social,oligolectic,851.4652949757874
ARANEIDA6 (Ara. : Ara. ),19.361271326430142,14.279150993563235,social,polylectic,2344.1214044578373
BRACONIDAE40 (Bra. : Hym. ),17.130338894668967,20.22159647406079,solitary,polylectic,1997.73427285254
CECIDOMYIIDAE1 (Cec. : Dip. ),10.304542790167034,6.556163861649111,solitary,oligolectic,1477.378358016722
CHIRONOMIDAE8 (Chi. : Dip. ),5.214063448365778,8.300936278887093,social,polylectic,2189.5284965634346
Chrystogaster brevicornis (Syr. : Dip. ),8.30555976415053,21.8506149307359,social,polylectic,799.3141701910645
ICHNEUMONIDAE109 (Ich. : Hym. ),9.597986016888171,10.644703855738044,solitary,polylectic,1683.290447620675
ICHNEUMONIDAE73 (Ich. : Hym. ),5.417724932543933,5.106811437290162,solitary,polylectic,784.1031695017591
LAUXANIIDAE15 (Lau. : Dip. ),14.22820571390912,14.869077979354188,social,oligolectic,2253.8520565489307
PLECOPTERA2 (Ple. : Ple. ),7.58172626234591,21.765849395887926,solitary,polylectic,941.5928807575256
PTEROMALIDAE9 (Pte. : Hym. ),16.25107729807496,14.830089356051758,solitary,polylectic,792.0698279282078
SCATOPSIDAE1 (Sca. : Dip. ),10.395415323320776,17.174289785092697,social,polylectic,1872.6728117559105
Tenthredinidae sp.?1 (Ten. : Hym. ),3.1064613298512995,15.10846458375454,social,oligolectic,1558.8873928179964
TIPULIDAE10 (Tip. : Dip. ),3.57096703723073,9.7548296416644,solitary,oligolectic,324.4822165928781
TRICHOPTERA11 (Tri. : Tri. ),5.19187662191689,10.72266415762715,solitary,polylectic,2603.63505796995
BRACONIDAE20 (Bra. : Hym. ),17.721523385029286,15.340900098439306,solitary,oligolectic,399.3728115456179
CERATOPOGONIDAE2 (Cer. : Dip. ),9.469345910474658,9.067675218684599,solitary,polylectic,1958.958464488387
CHRYSOMELIDAE24 (Chr. : Col. ),11.70137332053855,13.172628950560465,solitary,polylectic,2448.991108336486
CHRYSOMELIDAE32 (Chr. : Col. ),3.6818260299041867,12.370355615857989,solitary,oligolectic,1128.3481280552223
CYNIPIDAE1 (Cyn. : Hym. ),18.71376335527748,21.793512331089005,solitary,oligolectic,750.4300266271457
EMPIDIDAE36 (Emp. : Dip. ),12.473024716600776,11.190322246402502,social,polylectic,1297.601810283959
Eusphalerum parallelum (Sta. : Col. ),17.102349834050983,21.768413126235828,solitary,oligolectic,1067.415059171617
NITIDULIDAE11 (Nit. : Col. ),9.355084770359099,15.358536175219342,social,polylectic,1286.400527996011
Syreta adamsi (Chr. : Col. ),18.584764528553933,18.23302374780178,solitary,polylectic,2961.903517250903
TACHINIDAE37 (Tac. : Dip. ),19.627054242417216,13.941306779859588,solitary,oligolectic,2554.856612952426
Tricholochmaea semifulva (Chr. : Col. ),3.6342442957684398,11.598239161074162,social,polylectic,1093.0057966150343
AGALLIIDAE1 (Aga. : Hem. ),3.07283996976912,18.146556838415563,solitary,oligolectic,319.752705283463
Anostinus daimio (Ela. : Col. ),14.940241087693721,14.524532971670851,solitary,polylectic,1118.0558281484991
ARANEIDA41 (Ara. : Ara. ),9.133998080622405,9.868096801918,solitary,oligolectic,2648.8107626792043
BIBIONIDAE1 (Bib. : Dip. ),8.457370745018125,8.695290909847245,solitary,oligolectic,2136.332581262104
EMPIDIDAE19 (Emp. : Dip. ),3.853659520857036,11.86267123091966,social,polylectic,2589.9734631180763
EMPIDIDAE33 (Emp. : Dip. ),10.663677526637912,7.876112868078053,social,oligolectic,2416.9116170611233
EMPIDIDAE44 (Emp. : Dip. ),5.4653188874945045,20.76195295061916,social,polylectic,1206.168662244454
Tenthredo fukaii (Ten. : Hym. ),6.939690659753978,11.46737812156789,solitary,polylectic,2382.027480332181
BRACONIDAE1 (Bra. : Hym. ),18.7732003191486,15.72210207558237,solitary,oligolectic,2212.2509339125827
BRACONIDAE2 (Bra. : Hym. ),12.532827420625836,20.930705212522298,solitary,polylectic,2989.7612974978983
Carbula humerigera (Pen. : Hem. ),3.34467328293249,7.060152525315061,solitary,polylectic,1169.0475632669404
Cephenius nitobei (Bom. : Dip. ),11.671382929664105,10.375676011666656,social,polylectic,2942.920511518605
Cephenius sp. (Bom. : Dip. ),18.259084624703974,17.339715420501307,social,oligolectic,2412.036752863787
ICHNEUMONIDAE1 (Ich. : Hym. ),2.3061801898293197,15.3481083472725,social,oligolectic,2688.785049901344
ICHNEUMONIDAE18 (Ich. : Hym. ),8.315686808899045,13.95248601748608,social,polylectic,574.6534006902948
ICHNEUMONIDAE37 (Ich. : Hym. ),16.454286050517112,20.33325873897411,social,polylectic,391.28794700372964
ICHNEUMONIDAE38 (Ich. : Hym. ),15.433813143987209,7.281245240941644,social,polylectic,2955.8434589300305
Monolepta pallidula (Chr. : Col. ),12.104170409031212,16.29175705020316,solitary,polylectic,1224.7639407636598
Stenodynerus tokyanus tokyanus (Ves. : Hym. ),4.405352909117937,7.88434351538308,solitary,polylectic,1381.1431359965354
Taxonus fulvicornis (Ten. : Hym. ),4.980074394494295,16.91987058171071,solitary,polylectic,155.2972125587985
Vespula vulgaris (Ves. : Hym. ),16.638082700781524,14.992723506875336,solitary,polylectic,284.26058685872704
Bombus (Bombus) ignitus (Api. : Hym. ),4.436394419986755,9.362381475279108,solitary,polylectic,335.6211392907426
BRACONIDAE17 (Bra. : Hym. ),17.55692507326603,15.730985440779477,solitary,oligolectic,1006.1085498193279
Choaspes benjaminii (Hes. : Lep. ),6.410361861344427,14.323174200253561,solitary,oligolectic,1826.6917874570936
PYRALIDAE5 (Pyr. : Lep. ),3.360015321522951,12.987258905777708,solitary,oligolectic,337.53564541693777
TACHINIDAE30 (Tac. : Dip. ),3.0194913898594677,7.751533057773486,solitary,polylectic,2069.1442052600905
ANTHOMYIIDAE6 (Ant. : Dip. ),17.215564443264157,13.097169049084187,social,polylectic,2692.328201676719
Chalicodoma sculpturalis (Meg. : Hym. ),11.986172302160412,8.824085220461711,social,polylectic,521.2339048273861
CONOPIDAE11 (Con. : Dip. ),9.195237652398646,11.006538778776303,solitary,polylectic,107.77007406577468
DOLICHOPODIDAE3 (Dol. : Dip. ),18.80292519228533,7.087990832980722,solitary,polylectic,1094.1508293151855
SARCOPHAGIDAE13 (Sar. : Dip. ),18.621971738059074,19.796760452678427,solitary,oligolectic,958.6933244951069
TACHINIDAE25 (Tac. : Dip. ),12.376534686423838,10.592228956520557,solitary,polylectic,2825.0385510269552
TACHINIDAE26 (Tac. : Dip. ),7.205755806993693,18.900232573971152,solitary,polylectic,839.8105471394956
TACHINIDAE5 (Tac. : Dip. ),14.617224772460759,15.729852017015219,social,polylectic,1572.77592131868
MIRIDAE7 (Mir. : Hem. ),12.635767103172839,5.642469667829573,social,polylectic,506.76162855233997
Byturus affinis (Byt. : Col. ),3.2421765797771513,12.818482851609588,solitary,polylectic,2668.6665994348004
Coraebus rusticanus (Bup. : Col. ),6.5475609679706395,6.500896231038496,solitary,polylectic,2151.106433500536
CURCULIONIDAE10 (Cur. : Col. ),3.113797733094543,7.79899922804907,social,polylectic,2106.3959726830944
Phyllopertha irregularis (Sca. : Col. ),14.082076418679208,15.886706036748365,solitary,polylectic,1902.2053780499846
Andrena (Hoplandrena) miyamotoi (And. : Hym. ),5.330194415058941,7.808788025286049,solitary,polylectic,1194.237927510403
ANTHOMYIIDAE41 (Ant. : Dip. ),17.57895248848945,7.578236208064482,social,polylectic,644.1396495327353
ANTHOMYIIDAE48 (Ant. : Dip. ),15.762201802339405,6.529913073172793,social,polylectic,732.2623173706234
Apoderus jekelii (Att. : Col. ),15.743623024784029,7.165348198264837,solitary,polylectic,364.36343640089035
CECIDOMYIIDAE6 (Cec. : Dip. ),5.387827828060836,16.23020755709149,solitary,oligolectic,2087.2549417428672
CERATOPOGONIDAE1 (Cer. : Dip. ),4.604272578842938,15.093565551564097,social,polylectic,1003.4843593370169
Cheilosia sp.4 (Syr. : Dip. ),14.812078230082989,15.336341748246923,social,polylectic,861.0755339963362
CHRYSOMELIDAE31 (Chr. : Col. ),18.005318470299244,13.012296169996262,solitary,polylectic,1179.9333643401042
CURCULIONIDAE8 (Cur. : Col. ),9.441690810024738,6.337668595602736,solitary,polylectic,1454.9657557858154
EMPIDIDAE4 (Emp. : Dip. ),7.704116528388113,14.491068092174828,social,polylectic,2938.41126752086
Mordellina sp. (Mor. : Col. ),13.688682182691991,5.786949596134946,solitary,oligolectic,1907.799079734832
Gamepenthes similis (Ela. : Col. ),12.751804364379495,8.482657375512645,solitary,polylectic,1757.5513718184084
TACHINIDAE11 (Tac. : Dip. ),4.688739913050085,13.025063587818295,solitary,polylectic,1470.4764134949073
Ceratina flavipes (Ant. : Hym. ),18.296001070179045,8.553418235387653,solitary,oligolectic,2368.413755763322
Eumenes rubronotatus (Ves. : Hym. ),5.083621035795659,10.485002581495792,solitary,polylectic,589.8663311265409
Andrena (Simandrena) opacifovea opacifovea (And. : Hym. ),13.32816713117063,14.213973906356841,social,oligolectic,2015.4165028827265
MECOPTERA3 (Mec. : Mec. ),10.253374645020813,6.932696360396221,social,polylectic,502.95762536115944
Philopota nigroaenea (Acr. : Dip. ),7.95063368184492,13.624950029188767,solitary,polylectic,923.6591030145064
Pidonia yamato (Cer. : Col. ),9.5120639824308455,19.465852865716442,solitary,polylectic,1906.6721581621096
Pyrrhona laeticolor (Cer. : Col. ),14.04896407481283,13.318870397051796,solitary,polylectic,1616.1470256745815
Sericania fuscolineata (Sca. : Col. ),2.66292457934469,13.051324220141396,solitary,polylectic,2241.632867860608
Strangalomorpha tenuis (Cer. : Col. ),8.010703496169299,8.37753842677921,solitary,polylectic,194.01541277766228
Takaomyia sexmaculata (Syr. : Dip. ),14.67911636410281,13.365332977846265,solitary,polylectic,1903.317313361913
TISCHERIIDAE2 (Tis. : Lep. ),9.112712363246828,15.4342982317321,social,oligolectic,1311.1918032867834
Tremus cyanipennis (Can. : Col. ),2.460911136586219,17.42540666484274,social,polylectic,2116.502826474607
Anaspis funagata (Scr. : Col. ),19.41050151688978,13.97131036571227,social,polylectic,2501.922485581599
APIONIDAE3 (Api. : Col. ),8.10173242725432,16.26925143576227,social,polylectic,489.2351786606014
BRACONIDAE18 (Bra. : Hym. ),17.782964038662612,20.350355921545997,solitary,polylectic,110.07020480465144
BRACONIDAE28 (Bra. : Hym. ),11.39568350976333,11.315039185807109,solitary,polylectic,1234.980946779251
CALLIPHORIDAE7 (Cal. : Dip. ),12.402622936759144,10.253634655149654,social,oligolectic,1068.020073324442
CEPHALOIDAE2 (Cep. : Col. ),6.344114131759852,7.181127077201381,solitary,polylectic,2344.086978933774
Corymbas nipponica (Ten. : Hym. ),3.6549352793954313,19.017185932258144,solitary,polylectic,1033.6694690864533
dasytes vulgaris (Mel. : Col. ),3.443301054649055,19.984656297136098,social,oligolectic,2770.3219634015113
Demonax transilis (Cer. : Col. ),19.279088811017573,7.945145620265976,social,polylectic,1596.8597026308998
ICHNEUMONIDAE85 (Ich. : Hym. ),8.21020639128983,5.740525618894026,social,polylectic,615.7650961540639
Japonica luter (Lyc. : Lep. ),16.6483757449314,15.338156103389338,solitary,polylectic,595.9277202840894
Leptura arcuata (Cer. : Col. ),10.208673804532737,20.57407105062157,social,polylectic,240.67877614870667
Megalopaederus lewsi (Sta. : Col. ),3.6659405548125505,7.4885883864481,solitary,polylectic,541.6413743980229
Stenocorus caeruleipennis (Cer. : Col. ),5.199009164702147,10.00228316965513,solitary,polylectic,1681.9547426886857
TACHINIDAE49 (Tac. : Dip. ),16.76621274743229,19.071048513054848,social,polylectic,2677.5691675720736
TOMASPIDIDAE1 (Tom. : Hem. ),3.5723360450938344,21.677482038270682,social,polylectic,1960.3914454113692
TORTRICIDAE3 (Tor. : Lep. ),15.864230032544583,16.488138880347833,social,polylectic,2697.72107868921
Andrena (Euandrena) stellaria (And. : Hym. ),4.090174394194037,12.12095356034115,solitary,polylectic,2465.9908642526716
Nomada pacifica (Ant. : Hym. ),15.457065905444324,11.499219823163003,solitary,oligolectic,2861.548708868213
ANTHOMYIIDAE27 (Ant. : Dip. ),7.374447404406965,9.941456761909649,social,polylectic,2788.880283012986
CHLOROPIDAE3 (Chl. : Dip. ),14.914587317500263,12.555695855990052,solitary,oligolectic,116.34049413260072
Hemitaxonus japonicas (Ten. : Hym. ),7.857356917113066,13.779318863525987,social,polylectic,1485.6032250914723
ICHNEUMONIDAE96 (Ich. : Hym. ),15.039642408490181,15.781901758629829,solitary,oligolectic,2727.347747492604
Osmia taurus (Meg. : Hym. ),18.598181461915374,20.403507378418,social,oligolectic,360.0367513252422
Ceratina esakii (Ant. : Hym. ),14.406305540818721,16.949027897557244,solitary,oligolectic,1310.398158733733
CHRYSOMELIDAE14 (Chr. : Col. ),3.786989188287407,5.59797542495653,social,polylectic,260.3002884192392
TEPHRITIDAE3 (Tep. : Dip. ),17.05883196508512,20.171065154718235,solitary,polylectic,1315.7175547908992
Andrena (Stenomelissa) halictoides (And. : Hym. ),13.672165411990136,11.443772351369262,solitary,oligolectic,241.18747715838253
Andrena (Trachandrena) haemorrhoa japonibia (And. : Hym. ),6.949091320391744,10.808166017755866,solitary,polylectic,1720.8998198388144
BIBIONIDAE6 (Bib. : Dip. ),8.08702118974179,15.469202565029263,social,polylectic,1511.876205727458
Ferusa sp. (Ten. : Hym. ),12.474474634975195,9.563333201454952,solitary,polylectic,621.7068754369393
GRACILLARIIDAE1 (Gra. : Lep. ),11.665877108927816,14.498548940755427,solitary,polylectic,2002.4850316345692
Leptura aethiops (Cer. : Col. ),12.13839930202812,21.96577473776415,solitary,polylectic,1678.7366817006841
Metasyrphus corollae (Syr. : Dip. ),6.562606333289295,14.284626970766112,solitary,oligolectic,853.5158813465387
Metasyrphus nintens (Syr. : Dip. ),11.765670145396143,8.088178131030872,solitary,polylectic,194.9940611841157
Microdon auricomus (Syr. : Dip. ),16.201329508330673,11.34477350465022,solitary,polylectic,2730.590545432642
MIRIDAE8 (Mir. : Hem. ),5.316025482490659,15.600869177142158,social,polylectic,696.8326274072751
Parnassius glacialis (Pap. : Lep. ),2.7969734566286206,7.160135127371177,solitary,polylectic,2172.1646005054936
PTEROMALIDAE2 (Pte. : Hym. ),12.884495478123426,19.55742785288021,social,polylectic,2894.2944314330816
SARCOPHAGIDAE19 (Sar. : Dip. ),12.100852998439223,21.964140065480024,social,oligolectic,1279.3722120579332
Strogylogaster lineata (Ten. : Hym. ),9.520720392931253,5.076688553672284,social,polylectic,1447.8766028536484
Tenthredo convagennata (Ten. : Hym. ),11.187225833535194,6.2467132087331265,solitary,polylectic,2286.5142395719886
Tetralonia nipponens (Ant. : Hym. ),15.239110363647342,20.2298857846763,social,polylectic,1224.0721825277433
CLUSIIDAE4 (Clu. : Dip. ),17.380724292248487,19.235448144143447,social,oligolectic,2055.5421226425096
Lasioglossum (Ctenonomia) sp.1 (Hal. : Hym. ),11.896458504255861,18.593567373463884,social,polylectic,1886.70748854056
Macrolagria rufobrunnea (Lag. : Col. ),9.40154465381056,7.277407997054979,solitary,polylectic,1154.185085138306
Menida scotti (Pen. : Hem. ),6.235384440049529,10.417772294254974,solitary,polylectic,1473.5638769343495
NEPTICULIDAE1 (Nep. : Lep. ),14.42473669629544,5.387769805965945,solitary,polylectic,2074.4169774698094
Pelatines striatipennis (Sil. : Col. ),15.097934823483229,10.51321697793901,social,oligolectic,1310.515092080459
SCIARIDAE10 (Sci. : Dip. ),13.795164740644395,14.518345724092796,solitary,polylectic,2718.0762965464965
SCIARIDAE9 (Sci. : Dip. ),14.359545849263668,14.396413516718894,social,polylectic,1484.2229914851487
TACHINIDAE61 (Tac. : Dip. ),6.659195697400719,21.702947543468326,social,polylectic,2397.759004938416
TACHINIDAE79 (Tac. : Dip. ),7.5097038499079645,21.79120658314787,solitary,oligolectic,2706.277728546411
TISCHERIIDAE1 (Tis. : Lep. ),10.399205502588302,17.501594021450728,solitary,polylectic,2214.7893249290064
Vuilletus viridissllis (Ela. : Col. ),8.533081471454352,19.07977661304176,solitary,polylectic,2388.0210974253714
Zaraea fasciata (Cim. : Hym. ),10.043318958953023,5.862713085487485,social,polylectic,987.8290995722637
Acarina.,19.699433640111238,8.986304758116603,solitary,polylectic,1417.878182278946
Pardosa.glacialis,17.634056511335075,9.33697620080784,solitary,polylectic,1746.4477044763044
Xysticus.deichmanni,11.914816938340664,9.883916172431782,solitary,polylectic,2652.5193919427693
Byrdia.sp.,12.70159189030528,8.85108712175861,social,polylectic,523.9004666917026
Noctuidae.,7.606322047766298,9.981628906913102,solitary,polylectic,1900.5202498286963
Anarta.richardsoni,13.057799993082881,7.143313445849344,solitary,polylectic,1948.4510889509693
Boloria.polaris,7.055903945118189,17.073378247674555,solitary,polylectic,1476.4104042435065
Tipula.arctica,19.82811291096732,19.414879843825474,social,polylectic,1081.1678727157414
Limnophyes.sp.,15.081946942489594,21.765444476157427,social,polylectic,845.2205379959196
Smittia.velutina,13.905273066833615,21.887709751492366,social,polylectic,689.6099039819092
Carposcalis.carinata,13.675189598463476,12.604946731124073,social,polylectic,2326.3465229421854
Phalacrodira.nigropilosa,13.547066923696548,6.242155452258885,solitary,polylectic,626.8884093733504
Metasyrphus.chillcotti,15.015446913428605,15.90522728394717,solitary,oligolectic,2216.3554604165256
Calliphoridae.,14.6454875189811,18.507125526899472,solitary,polylectic,1618.4408729197457
Boreellus.atriceps,8.75055198604241,15.273315654369071,solitary,polylectic,2422.789272433147
Scatophaga.apicaulis,18.905490844976157,7.432879900326952,social,polylectic,1289.8870337987319
Scatophaga.multisetosa,7.036909643094987,21.700449593132362,solitary,polylectic,342.7701758220792
Fucellia.pictipennis,16.973239687271416,19.67252603988163,solitary,oligolectic,659.0766619425267
Eupogonomyia.groenlandica,3.0394078479148448,6.374665991170332,solitary,polylectic,2142.978965304792
Nematus.sp.,13.384689271450043,14.98404155462049,solitary,polylectic,1635.367336939089
Parasitica.,15.370650227181613,11.03205676865764,solitary,polylectic,279.4698145240545
Cryptus.arcticus,6.871076127979904,11.604442059062421,social,polylectic,2878.6366301821545
Oresbius.sp.,19.58336730208248,17.712413537083194,solitary,polylectic,641.6338029084727
Bombus.sp.,13.510524508077651,17.939782371977344,solitary,oligolectic,2883.1333949696273
Boloria.chariclea,2.6541680051013827,8.208469198551029,solitary,polylectic,1737.8638342488557
Plebius.aquilo,12.012787036597729,21.769887352129444,solitary,polylectic,769.8939073365182
Chironomidae.,15.289821900427341,8.00165557442233,solitary,polylectic,1031.712457886897
Paraphaenocladius.despectus,2.5968312360346317,20.657591906841844,solitary,oligolectic,835.7787237502635
Syrphidae.,3.5160432755947113,21.992592341033742,solitary,polylectic,1814.642219338566
Phormia.terraenovae,3.1097830361686647,12.175207591382787,solitary,polylectic,1626.2474751099944
Pectinarctica.stylata,8.347906563896686,14.875649326946586,social,polylectic,720.5462950048968
Periscepsia.sp.,2.654768727719784,18.17484475695528,social,polylectic,1165.6617425847799
Crymodes.exulis,10.032844341825694,8.420441394206136,solitary,oligolectic,106.4746520947665
Lasiestra.leucocycla,18.585103061050177,7.32824129331857,solitary,polylectic,2893.2938292855397
Lycaena.feildeni,12.849454349372536,16.13488818751648,social,polylectic,2126.3064986560494
Dolichopus.dasyops,15.172826365567744,16.329950083279982,solitary,oligolectic,2099.7774437069893
Rhamphomyia.filicauda,8.311291493941098,10.420136262197047,solitary,polylectic,2571.3619775604457
Rhamphomyia.nigrita,2.1687540928833187,19.137381771346554,solitary,polylectic,2173.9805565215647
Peleteria.aenea,15.519704173784703,6.743876045336947,solitary,oligolectic,2929.771658126265
Pogonomyoides.segnis,14.235704529099166,16.50737289409153,solitary,polylectic,2175.738285901025
Spilogona.sanctipauli,8.03506827633828,16.900783236138523,solitary,polylectic,2961.8957442464307
Corynoneura.scutellata,11.458063607104123,9.682403829880059,solitary,polylectic,1216.9663816457614
Bradysia..sp.,12.408631411846727,21.388828207738698,solitary,polylectic,1701.8645306583494
Spilogona.melanosoma,9.179747564252466,13.194327967241406,social,polylectic,2413.2358346832916
Chalcidae.,17.06011216249317,21.674885894870386,solitary,polylectic,396.8695529969409
Tridymus.sp.,6.109046402387321,9.76757343346253,solitary,polylectic,347.3065119003877
Atractodes.sp.,17.03055515792221,7.436785983853042,solitary,oligolectic,1531.9510309491307
Mesoleptus.sp.,3.839888481423259,16.408150512492284,solitary,polylectic,1544.0170680871233
Tetrastichus.sp.,12.40181416273117,5.247436250792816,solitary,polylectic,2251.183268520981
Colias.hecla,16.504921684972942,11.42927698418498,solitary,oligolectic,2733.2428300054744
Muscidae.,16.13104816386476,21.018574804766104,solitary,oligolectic,762.3417029157281
Bryobia..praetiosa.,7.075852174777538,12.001177903497592,solitary,polylectic,204.6754813985899
Sympistris.labradoris,17.727160474751145,17.16684582619928,social,polylectic,2290.057920035906
Trissocladius.,10.052955477964133,9.479529877891764,social,polylectic,533.9597905054688
Dictyna.borealis,8.15591125562787,7.58796131121926,solitary,oligolectic,559.110384946689
Entomobrya.comparata,14.984127617906779,19.569969455944374,social,polylectic,482.43093551136553
Rhamphomyia.sp.,4.640563290100545,7.8475399252492934,social,polylectic,845.9502963116392
Protanypus.caudatus,14.666153059341013,15.745543088996783,solitary,polylectic,2326.6924540512264
Xysticus.deichmanni.1,5.276006429456174,7.036766122095287,solitary,oligolectic,2711.874756310135
Nematocera.,8.246150569524616,7.892235810635611,solitary,polylectic,1524.4966447120532
Arctoseius.cetratus,10.073933625593781,15.417753420770168,solitary,oligolectic,2821.0987977683544
Eriophyidae.,7.298991370480508,15.185720735928044,social,polylectic,1258.7190522113815
Cecidophyes.sp.,18.425161755643785,15.914194537559524,social,polylectic,2599.2771681165323
Tarentula.exasperans,12.842413827311248,9.96051327767782,solitary,polylectic,2329.4562770519406
Tarentula.exasperans..prob..,9.545212728902698,14.990332603920251,social,oligolectic,346.3789687026292
Lycaenidae.,4.1481694569811225,14.198907006299123,solitary,oligolectic,200.6493209861219
Metrocnemius.ursinus,6.186830480583012,11.90291172079742,solitary,polylectic,2521.051168977283
Scatophaga.sp.,13.164507064502686,21.472668084548786,social,polylectic,2486.521032778546
Moths.,14.361668494995683,11.90494583081454,social,polylectic,637.770445481874
Orthocladiinae.gn.,12.23954141838476,7.531966577749699,social,oligolectic,1007.3820754420012
Microspectra.sp.,8.3754643923603,15.137821064330637,solitary,polylectic,2270.0341730145738
Bradysia.2.sp.,12.780736866872758,14.979987868806347,solitary,polylectic,1974.5546475285664
Phytomyza.erigerontophaga,19.441057053394616,15.743967028567567,solitary,polylectic,680.8870494365692
Tachinidae.,9.02963593043387,6.31329979468137,social,polylectic,2543.3735018596053
Empididae.,17.350661179982126,6.961710408097133,solitary,oligolectic,983.5560990031809
Erigone.pyschrophila,2.7611759239807725,17.427994195371866,solitary,polylectic,845.200133183971
Apatania.zonella,9.645002320408821,20.981213396647945,solitary,oligolectic,1766.0986409988254
Lepidoptera.,2.403029837179929,6.270118013257161,social,polylectic,2874.578975327313
Boloria.sp.,2.5772843486629426,6.338755531236529,solitary,oligolectic,1430.5357408709824
Procladius.sp.,3.7678116536699235,5.75479551567696,solitary,oligolectic,1357.248147809878
Cricotopus.sp.,18.970355946104974,6.733652024995536,social,polylectic,614.070425205864
Psectrocladius.,13.569627922493964,17.092253560665995,solitary,oligolectic,2395.1733405236155
Microspectra.groenlandica,4.64405152387917,6.34535839734599,social,polylectic,1416.1789543461055
Forcipomyia..Thryridomyia..sp.,9.911239636130631,8.850048902677372,solitary,polylectic,251.37460180558264
Ceratopogon..Ceratopogon...sp.,9.294048396870494,21.588205337990075,solitary,oligolectic,2106.9761296967044
Ceratopogon..Isohelea...sp.,6.166022473014891,5.414218069054186,solitary,oligolectic,655.7283207541332
Culicoides.sp.,14.373946570791304,16.92176334722899,social,oligolectic,2407.8798092203215
Aedes.sp.,5.9080788576975465,6.5754680370446295,solitary,polylectic,1446.6644327854738
Aedes.impiger,16.95871614990756,13.392566183814779,social,polylectic,2921.88430770766
Aedes.nigripes,14.768794765230268,19.60184225649573,social,polylectic,2501.438177167438
Rhamphomyia.hoeli,11.417639444116503,8.660131325246766,social,polylectic,2563.7397708604112
Rhamphomyia.ursinella,2.964929466601461,14.686400228645653,social,oligolectic,1674.2414840729907
Helophilus.borealis,13.242005583830178,13.353810745291412,social,polylectic,478.8255301536992
Allopiophila.fulviceps,15.910816264804453,14.900054724654183,social,oligolectic,329.125624592416
Lasiopiophila.pilosa,8.886748206336051,10.562027523992583,social,polylectic,2077.7875465340912
Pegomyia.sp.,14.121036854106933,18.840136918472126,social,polylectic,2171.043900307268
Pegomyia.arctica,2.519797421991825,21.14082187670283,solitary,polylectic,1901.2180889956653
Spilogona.sp.,5.458396152127534,14.838172923540697,solitary,oligolectic,1823.180712154135
Spilogona.denudata,15.19909789878875,16.412622923962772,solitary,oligolectic,2009.9773855414242
Spilogona.dorsata,10.299192110076547,5.012463196646422,solitary,oligolectic,2562.3230246594176
Spilogona.extensa,10.07345677074045,6.09724231553264,solitary,polylectic,2358.7496235966682
Spilogona.latilamina,16.653768384829164,13.6334831956774,social,polylectic,1411.8808434344828
Spilogona.obsoleta,18.374415677040815,6.693424121942371,solitary,polylectic,2524.125670432113
Spilogona.tornensis,18.409496200736612,6.387759728357196,social,polylectic,2959.6150129335
Spilogona.tundrae,18.493667708244175,18.217156460275874,solitary,polylectic,2279.4232899090275
Ichneumonidae.,18.771543531212956,7.98093462921679,solitary,oligolectic,486.91897524986416
Apanteles.sp.,11.711875803302974,7.809619618579745,solitary,oligolectic,2272.1416659886017
Mesoleius.sp.,13.604712821543217,5.87808704469353,social,oligolectic,2213.911570957862
Saotis.sp.,3.092561527621001,14.727338341297582,solitary,polylectic,541.3918475853279
Stenomacnis.sp.,9.471602289471775,15.947532974882051,social,polylectic,2845.841861795634
Olethreutes.inquietana,11.308250000234693,9.966399153927341,social,polylectic,127.24858857691288
Eriothrix.rufomaculata,14.161218901630491,21.810667848447338,solitary,polylectic,1037.8354456741363
Diptera.spec22,8.523628746625036,12.121875913348049,solitary,polylectic,2386.8927295552567
Diptera.spec23,9.166890483349562,16.674062385223806,solitary,oligolectic,2247.6850248873234
Episyrphus.balteatus,6.408665016293526,14.51424088748172,solitary,oligolectic,2342.7750737639144
Melanostoma.mellinum,4.843078846577555,21.54660386010073,social,polylectic,1951.8907480873168
Metasyrphus.corollae,11.553349514026195,19.36727804853581,solitary,oligolectic,1099.9512698268518
Platycheirus.clypeatus,16.412696983199567,11.939721374772489,social,polylectic,1109.0879349038005
Sphaerophoria.scripta,9.969579869881272,13.913672026479617,solitary,polylectic,1450.3287042025477
